,key,Start,End,segment,PN6,PN7,PN8,PN9,PN13,PN14,PN15,PN16,PN17,PN22,PN24,PN25,PN31,PN32,PN33,PN38,PN40,PN41,PN42,PN45,PN46,PN47,PN48,sum_reads,classification,max_diff,slope,rank,cluster
10285,PA_328_1799,328,1799,PA,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.039525691699604744,8067.0,5.0
12354,PA_84_185,84,185,PA,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.028656126482213436,8067.0,5.0
7880,PA_208_2015,208,2015,PA,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.05138339920948616,8067.0,5.0
5951,PA_171_1901,171,1901,PA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.013833992094861662,8067.0,5.0
11479,PA_453_1716,453,1716,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,de_novo_loss,4.0,0.045454545454545456,8067.0,5.0
6142,PA_1788_1832,1788,1832,PA,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06620553359683795,8067.0,5.0
6093,PA_174_2005,174,2005,PA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,0.022727272727272728,8067.0,5.0
5841,PA_168_2086,168,2086,PA,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.026679841897233204,8067.0,5.0
5843,PA_168_418,168,418,PA,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.05928853754940711,8067.0,5.0
5594,PA_164_1959,164,1959,PA,0.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.08201581027667984,8067.0,5.0
7092,PA_1948_2035,1948,2035,PA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.031620553359683785,8067.0,5.0
11040,PA_393_1808,393,1808,PA,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.05533596837944665,8067.0,5.0
6598,PA_1868_1929,1868,1929,PA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.027667984189723313,8067.0,5.0
10548,PA_353_1851,353,1851,PA,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.0533596837944664,8067.0,5.0
10752,PA_368_1746,368,1746,PA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.03853754940711463,8067.0,5.0
10552,PA_353_1865,353,1865,PA,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.04150197628458499,8067.0,5.0
5125,PA_149_2026,149,2026,PA,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.07312252964426876,8067.0,5.0
6678,PA_1878_1940,1878,1940,PA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.021739130434782608,8067.0,5.0
7105,PA_194_1873,194,1873,PA,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,de_novo_loss,4.0,-0.02173913043478261,8067.0,5.0
6747,PA_187_2083,187,2083,PA,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.062252964426877465,8067.0,5.0
10386,PA_342_1850,342,1850,PA,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,de_novo_loss,4.0,-0.019762845849802372,8067.0,5.0
6521,PA_184_259,184,259,PA,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06324110671936757,8067.0,5.0
11756,PA_508_1745,508,1745,PA,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,4.168821633967979e-18,8067.0,5.0
7524,PA_201_1991,201,1991,PA,0.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.0484189723320158,8067.0,5.0
10399,PA_342_1951,342,1951,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,0.02371541501976285,8067.0,5.0
12369,PA_84_1978,84,1978,PA,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.05039525691699605,8067.0,5.0
10953,PA_383_1845,383,1845,PA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.018774703557312252,8067.0,5.0
10808,PA_370_1847,370,1847,PA,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.06225296442687747,8067.0,5.0
9535,PA_294_1742,294,1742,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,de_novo_loss,4.0,0.03359683794466403,8067.0,5.0
9589,PA_294_2017,294,2017,PA,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.06027667984189724,8067.0,5.0
8226,PA_232_1927,232,1927,PA,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06422924901185768,8067.0,5.0
8302,PA_234_1869,234,1869,PA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.04940711462450593,8067.0,5.0
5991,PA_171_246,171,246,PA,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.020750988142292485,8067.0,5.0
7072,PA_1946_2019,1946,2019,PA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.04150197628458499,8067.0,5.0
8420,PA_239_1947,239,1947,PA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.015810276679841896,8067.0,5.0
4955,PA_145_1880,145,1880,PA,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.02865612648221344,8067.0,5.0
12274,PA_82_1952,82,1952,PA,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.015810276679841903,8067.0,5.0
8648,PA_246_1924,246,1924,PA,0.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06719367588932806,8067.0,5.0
9630,PA_295_2003,295,2003,PA,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.06422924901185771,8067.0,5.0
3971,PA_122_2034,122,2034,PA,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.07114624505928853,8067.0,5.0
9301,PA_280_312,280,312,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,0.02371541501976286,8067.0,5.0
4079,PA_124_1993,124,1993,PA,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.005928853754940711,8067.0,5.0
8747,PA_248_1904,248,1904,PA,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,10.0,de_novo_loss,4.0,0.022727272727272728,8067.0,5.0
7198,PA_195_1869,195,1869,PA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,de_novo_loss,4.0,-0.013833992094861662,8067.0,5.0
8938,PA_258_1993,258,1993,PA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.02075098814229249,8067.0,5.0
9681,PA_297_1842,297,1842,PA,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.056324110671936746,8067.0,5.0
9717,PA_297_343,297,343,PA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,10.0,de_novo_loss,4.0,0.07015810276679842,8067.0,5.0
8939,PA_258_2002,258,2002,PA,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.04347826086956522,8067.0,5.0
5986,PA_171_217,171,217,PA,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,de_novo_loss,4.0,-0.04644268774703557,8067.0,5.0
8037,PA_224_1990,224,1990,PA,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06225296442687745,8067.0,5.0
10512,PA_353_1579,353,1579,PA,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.04644268774703557,8067.0,5.0
11513,PA_454_1790,454,1790,PA,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.05533596837944665,8067.0,5.0
11478,PA_453_1706,453,1706,PA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,0.003952569169960472,8067.0,5.0
11433,PA_440_1676,440,1676,PA,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.08695652173913043,8067.0,5.0
11367,PA_433_1716,433,1716,PA,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.05731225296442687,8067.0,5.0
9823,PA_301_1811,301,1811,PA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,10.0,de_novo_loss,4.0,0.05731225296442687,8067.0,5.0
3742,PA_120_1067,120,1067,PA,0.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06719367588932806,8067.0,5.0
9845,PA_301_1902,301,1902,PA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,0.003952569169960472,8067.0,5.0
10917,PA_382_1726,382,1726,PA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,10.0,de_novo_loss,4.0,0.04743083003952568,8067.0,5.0
9873,PA_301_417,301,417,PA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,0.007905138339920945,8067.0,5.0
12311,PA_83_181,83,181,PA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.010869565217391306,8067.0,5.0
10413,PA_342_371,342,371,PA,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.07905138339920949,8067.0,5.0
9767,PA_299_1844,299,1844,PA,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,de_novo_loss,4.0,0.005928853754940718,8067.0,5.0
3840,PA_121_164,121,164,PA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,0.01284584980237154,8067.0,5.0
3829,PA_120_371,120,371,PA,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,de_novo_loss,4.0,-0.06719367588932805,8067.0,5.0
4066,PA_124_1940,124,1940,PA,0.0,0.0,1.0,4.0,1.0,5.0,4.0,38.0,10.0,17.0,1.0,19.0,10.0,4.0,7.0,7.0,40.0,468.0,985.0,1433.0,669.0,773.0,797.0,5293.0,de_novo_gain,797.0,43.1195652173913,5.0,5.0
5515,PA_163_195,163,195,PA,0.0,14.0,1.0,9.0,7.0,4.0,2.0,7.0,4.0,1.0,0.0,32.0,9.0,8.0,19.0,22.0,17.0,41.0,149.0,212.0,115.0,134.0,367.0,1174.0,de_novo_gain,367.0,9.195652173913043,13.0,4.0
8588,PA_245_1986,245,1986,PA,0.0,9.0,0.0,4.0,3.0,8.0,6.0,20.0,7.0,2.0,15.0,323.0,184.0,159.0,274.0,231.0,233.0,249.0,736.0,1021.0,485.0,517.0,183.0,4669.0,de_novo_gain,183.0,29.08498023715415,27.0,5.0
4029,PA_123_236,123,236,PA,0.0,10.0,11.0,31.0,22.0,27.0,19.0,41.0,30.0,38.0,10.0,39.0,31.0,17.0,35.0,35.0,22.0,15.0,17.0,51.0,9.0,16.0,175.0,701.0,de_novo_gain,175.0,1.9812252964426875,29.0,1.0
4872,PA_142_1951,142,1951,PA,0.0,2.0,2.0,13.0,2.0,3.0,0.0,19.0,14.0,1.0,2.0,10.0,10.0,9.0,13.0,2.0,6.0,6.0,9.0,24.0,9.0,12.0,147.0,315.0,de_novo_gain,147.0,1.8952569169960476,34.5,1.0
3867,PA_121_1965,121,1965,PA,0.0,0.0,4.0,3.0,2.0,6.0,1.0,20.0,23.0,7.0,6.0,155.0,106.0,108.0,212.0,182.0,160.0,136.0,352.0,639.0,307.0,398.0,139.0,2966.0,de_novo_gain,139.0,18.642292490118574,37.0,5.0
9636,PA_295_372,295,372,PA,0.0,13.0,17.0,12.0,31.0,12.0,22.0,34.0,17.0,27.0,5.0,31.0,26.0,6.0,31.0,40.0,18.0,22.0,14.0,46.0,7.0,10.0,131.0,572.0,de_novo_gain,131.0,1.5405138339920947,45.5,1.0
3960,PA_122_1990,122,1990,PA,0.0,53.0,24.0,51.0,17.0,25.0,15.0,29.0,25.0,34.0,33.0,214.0,193.0,198.0,281.0,235.0,185.0,92.0,177.0,263.0,166.0,145.0,124.0,2579.0,de_novo_gain,124.0,9.59486166007905,47.5,4.0
12418,PA_85_122,85,122,PA,0.0,13.0,4.0,0.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,23.0,11.0,2.0,9.0,5.0,1.0,0.0,119.0,233.0,de_novo_gain,119.0,1.325098814229249,51.0,1.0
3783,PA_120_1945,120,1945,PA,0.0,15.0,19.0,16.0,10.0,26.0,26.0,85.0,53.0,36.0,22.0,251.0,162.0,161.0,459.0,345.0,287.0,144.0,288.0,574.0,262.0,336.0,110.0,3687.0,de_novo_gain,110.0,17.468379446640316,57.5,5.0
5601,PA_164_1985,164,1985,PA,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,13.0,61.0,81.0,45.0,32.0,110.0,354.0,de_novo_gain,110.0,3.049407114624506,57.5,1.0
5969,PA_171_1986,171,1986,PA,0.0,41.0,37.0,65.0,54.0,52.0,54.0,70.0,78.0,62.0,31.0,64.0,38.0,57.0,63.0,82.0,29.0,102.0,236.0,369.0,184.0,171.0,108.0,2047.0,de_novo_gain,108.0,7.600790513833991,60.0,3.0
4868,PA_142_1937,142,1937,PA,0.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,273.0,264.0,171.0,180.0,369.0,584.0,322.0,249.0,103.0,2532.0,de_novo_gain,103.0,17.285573122529645,64.0,5.0
7298,PA_1973_2063,1973,2063,PA,0.0,0.0,5.0,4.0,7.0,7.0,8.0,3.0,4.0,4.0,4.0,2.0,0.0,8.0,5.0,2.0,5.0,124.0,291.0,406.0,211.0,214.0,90.0,1404.0,de_novo_gain,90.0,10.74901185770751,77.0,5.0
8946,PA_258_2063,258,2063,PA,0.0,13.0,5.0,5.0,7.0,13.0,3.0,11.0,7.0,11.0,0.0,13.0,13.0,2.0,13.0,0.0,20.0,17.0,30.0,30.0,26.0,18.0,86.0,343.0,de_novo_gain,86.0,1.6047430830039524,81.0,1.0
11138,PA_408_2018,408,2018,PA,0.0,8.0,2.0,8.0,18.0,7.0,22.0,14.0,15.0,12.0,2.0,15.0,16.0,7.0,22.0,14.0,10.0,6.0,10.0,23.0,6.0,6.0,76.0,319.0,de_novo_gain,76.0,0.8646245059288536,98.5,1.0
4049,PA_124_185,124,185,PA,0.0,6.0,0.0,7.0,5.0,5.0,1.0,6.0,5.0,6.0,2.0,3.0,0.0,7.0,193.0,228.0,164.0,60.0,107.0,215.0,102.0,156.0,75.0,1353.0,de_novo_gain,75.0,8.120553359683793,101.0,3.0
4456,PA_135_1929,135,1929,PA,0.0,2.0,0.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,5.0,7.0,0.0,3.0,73.0,115.0,de_novo_gain,73.0,0.849802371541502,106.5,1.0
5409,PA_159_1977,159,1977,PA,0.0,12.0,22.0,40.0,35.0,26.0,46.0,68.0,40.0,15.0,27.0,215.0,205.0,147.0,273.0,230.0,191.0,112.0,257.0,428.0,175.0,232.0,65.0,2861.0,de_novo_gain,65.0,11.837944664031623,123.5,5.0
9149,PA_270_298,270,298,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,de_novo_gain,60.0,0.6521739130434783,136.0,1.0
4391,PA_133_1991,133,1991,PA,0.0,8.0,9.0,9.0,7.0,21.0,9.0,15.0,6.0,8.0,1.0,76.0,45.0,38.0,176.0,121.0,113.0,67.0,100.0,257.0,103.0,123.0,60.0,1372.0,de_novo_gain,60.0,7.040513833992095,136.0,3.0
9189,PA_276_1970,276,1970,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,de_novo_gain,54.0,0.5869565217391304,158.5,1.0
10468,PA_350_1765,350,1765,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,de_novo_gain,53.0,0.5760869565217391,160.5,1.0
4750,PA_139_1887,139,1887,PA,0.0,14.0,0.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,69.0,de_novo_gain,34.0,0.19466403162055335,277.5,1.0
5110,PA_149_1959,149,1959,PA,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,5.0,162.0,75.0,97.0,153.0,107.0,88.0,22.0,74.0,113.0,54.0,74.0,29.0,1062.0,de_novo_gain,29.0,4.58596837944664,336.0,2.0
5297,PA_156_1951,156,1951,PA,0.0,5.0,7.0,14.0,6.0,16.0,14.0,46.0,44.0,20.0,5.0,42.0,18.0,26.0,40.0,31.0,16.0,13.0,31.0,19.0,20.0,19.0,29.0,481.0,de_novo_gain,29.0,0.7272727272727271,336.0,1.0
12652,PA_95_2063,95,2063,PA,0.0,2.0,3.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,29.0,58.0,de_novo_gain,29.0,0.233201581027668,336.0,1.0
12415,PA_85_115,85,115,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,de_novo_gain,26.0,0.2826086956521739,398.5,1.0
4523,PA_136_1948,136,1948,PA,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,40.0,88.0,165.0,327.0,135.0,156.0,25.0,952.0,de_novo_gain,25.0,7.442687747035572,422.5,3.0
6110,PA_176_1930,176,1930,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,39.0,37.0,16.0,81.0,48.0,35.0,31.0,25.0,381.0,de_novo_gain,25.0,2.4654150197628457,422.5,1.0
